pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_ann_deduct_yn	pbp_d_ann_deduct_amt_type	pbp_d_ann_deduct_amt	pbp_d_ann_deduct_comb_type	pbp_d_ann_deduct_14a_yn	pbp_d_ann_deduct_bens	pbp_d_ann_deduct_inn_mc_yn	pbp_d_ann_deduct_inn_mc_cats	pbp_d_ann_deduct_inn_nmc_yn	pbp_d_ann_deduct_inn_nmc_cats	pbp_d_ann_deduct_oon_nmc_yn	pbp_d_ann_deduct_oon_nmc_cats	pbp_d_diff_deduct_yn	pbp_d_diff_deduct_cats	pbp_d_diff_deduct_1a_t1_amt	pbp_d_diff_deduct_1a_t2_amt	pbp_d_diff_deduct_1a_t3_amt	pbp_d_diff_deduct_1b_t1_amt	pbp_d_diff_deduct_1b_t2_amt	pbp_d_diff_deduct_1b_t3_amt	pbp_d_diff_deduct_2_t1_amt	pbp_d_diff_deduct_2_t2_amt	pbp_d_diff_deduct_2_t3_amt	pbp_d_diff_deduct_3_amt	pbp_d_diff_deduct_4c_amt	pbp_d_diff_deduct_5_amt	pbp_d_diff_deduct_6_amt	pbp_d_diff_deduct_7a_amt	pbp_d_diff_deduct_7b_amt	pbp_d_diff_deduct_7c_amt	pbp_d_diff_deduct_7d_amt	pbp_d_diff_deduct_7e_amt	pbp_d_diff_deduct_7f_amt	pbp_d_diff_deduct_7g_amt	pbp_d_diff_deduct_7h_amt	pbp_d_diff_deduct_7i_amt	pbp_d_diff_deduct_7j_amt	pbp_d_diff_deduct_7k_amt	pbp_d_diff_deduct_8a_amt	pbp_d_diff_deduct_8b_amt	pbp_d_diff_deduct_9a1_amt	pbp_d_diff_deduct_9a2_amt	pbp_d_diff_deduct_9b_amt	pbp_d_diff_deduct_9c_amt	pbp_d_diff_deduct_9d_amt	pbp_d_diff_deduct_10a1_amt	pbp_d_diff_deduct_10a2_amt	pbp_d_diff_deduct_10b_amt	pbp_d_diff_deduct_11a_amt	pbp_d_diff_deduct_11b_amt	pbp_d_diff_deduct_11c_amt	pbp_d_diff_deduct_12_amt	pbp_d_diff_deduct_13a_amt	pbp_d_diff_deduct_13b_amt	pbp_d_diff_deduct_13c_amt	pbp_d_diff_deduct_13d_amt	pbp_d_diff_deduct_13e_amt	pbp_d_diff_deduct_13f_amt	pbp_d_diff_deduct_13g_amt	pbp_d_diff_deduct_14b_amt	pbp_d_diff_deduct_14c_amt	pbp_d_diff_deduct_14d_amt	pbp_d_diff_deduct_14e1_amt	pbp_d_diff_deduct_14e2_amt	pbp_d_diff_deduct_14e3_amt	pbp_d_diff_deduct_14e4_amt	pbp_d_diff_deduct_14e5_amt	pbp_d_diff_deduct_14e6_amt	pbp_d_diff_deduct_15_amt	pbp_d_diff_deduct_16a_amt	pbp_d_diff_deduct_16b_amt	pbp_d_diff_deduct_17a_amt	pbp_d_diff_deduct_17b_amt	pbp_d_diff_deduct_18a_amt	pbp_d_diff_deduct_18b_amt	pbp_d_nmc_deduct_yn	pbp_d_nmc_deduct_cats	pbp_d_deduct_iha_amt	pbp_d_deduct_ihp_amt	pbp_d_deduct_snf_amt	pbp_d_deduct_cprs_amt	pbp_d_deduct_weuc_amt	pbp_d_deduct_chiro_amt	pbp_d_deduct_pod_amt	pbp_d_deduct_obs_amt	pbp_d_deduct_trans_amt	pbp_d_deduct_acupunc_amt	pbp_d_deduct_otc_amt	pbp_d_deduct_meal_amt	pbp_d_deduct_other1_amt	pbp_d_deduct_other2_amt	pbp_d_deduct_other3_amt	pbp_d_deduct_dsnp_his_amt	pbp_d_deduct_ape_amt	pbp_d_deduct_14c_amt	pbp_d_deduct_prevdental_amt	pbp_d_deduct_compdental_amt	pbp_d_deduct_eyeexam_amt	pbp_d_deduct_eyewear_amt	pbp_d_deduct_hearexam_amt	pbp_d_deduct_hearaid_amt	pbp_d_inn_deduct_yn	pbp_d_inn_deduct_partb_yn	pbp_d_inn_deduct_amt	pbp_d_inn_deduct_bens	pbp_d_inn_deduct_m_yn	pbp_d_inn_deduct_m_cats	pbp_d_inn_deduct_nm_yn	pbp_d_inn_deduct_nm_cats	pbp_d_comb_deduct_yn	pbp_d_comb_deduct_partb_yn	pbp_d_comb_deduct_amt	pbp_d_comb_deduct_bens	pbp_d_comb_deduct_inn_m_yn	pbp_d_comb_deduct_inn_m_cats	pbp_d_comb_deduct_inn_nm_yn	pbp_d_comb_deduct_inn_nm_cats	pbp_d_comb_deduct_oon_m_yn	pbp_d_comb_deduct_oon_m_cats	pbp_d_comb_deduct_oon_nm_yn	pbp_d_comb_deduct_oon_nm_cats	pbp_d_oon_deduct_yn	pbp_d_oon_deduct_partb_yn	pbp_d_oon_deduct_amt	pbp_d_oon_deduct_bens	pbp_d_oon_deduct_m_yn	pbp_d_oon_deduct_m_cats	pbp_d_oon_deduct_nm_yn	pbp_d_oon_deduct_nm_cats	pbp_d_non_deduct_yn	pbp_d_non_deduct_partb_yn	pbp_d_non_deduct_amt	pbp_d_non_deduct_bens	pbp_d_non_deduct_m_yn	pbp_d_non_deduct_m_cats	pbp_d_non_deduct_nm_yn	pbp_d_non_deduct_nm_cats	pbp_d_out_pocket_amt_yn	pbp_d_out_pocket_amt_type	pbp_d_out_pocket_amt	pbp_d_inn_max_enr_oopc_bens	pbp_d_inn_max_enr_m_yn	pbp_d_inn_max_enr_m_cat_ex	pbp_d_inn_max_enr_nm_yn	pbp_d_inn_max_enr_nm_cat_ex	pbp_d_comb_max_enr_amt_yn	pbp_d_comb_max_enr_amt_type	pbp_d_comb_max_enr_amt	pbp_d_comb_max_enr_oopc_bens	pbp_d_comb_max_enr_inn_m_yn	pbp_d_comb_max_enr_inn_mcat_ex	pbp_d_comb_max_enr_inn_nm_yn	pbp_d_comb_max_enr_inn_nmcatex	pbp_d_comb_max_enr_oon_m_yn	pbp_d_comb_max_enr_oon_mcat_ex	pbp_d_comb_max_enr_oon_nm_yn	pbp_d_comb_max_enr_oon_nmcatex	pbp_d_oon_max_enr_oopc_yn	pbp_d_oon_max_enr_oopc_type	pbp_d_oon_max_enr_oopc_amt	pbp_d_oon_max_enr_oopc_bens	pbp_d_oon_max_enr_m_yn	pbp_d_oon_max_enr_m_cat_ex	pbp_d_oon_max_enr_nm_yn	pbp_d_oon_max_enr_nm_cat_ex	pbp_d_maxenr_oopc_type	pbp_d_maxenr_oopc_amt	pbp_d_maxenr_oopc_bens	pbp_d_maxenr_oopc_m_cats_yn	pbp_d_maxenr_oopc_m_cats	pbp_d_maxenr_oopc_nm_cats_yn	pbp_d_maxenr_oopc_nm_cats	pbp_d_max_plan_ben_cov_yn	pbp_d_max_plan_ben_cov	pbp_d_max_plan_period	pbp_d_max_plan_bens	pbp_d_inn_maxplan_nm_yn	pbp_d_inn_maxplan_nm_cats	pbp_d_oon_maxplan_nm_yn	pbp_d_oon_maxplan_nm_cats	pbp_d_non_maxplan_yn	pbp_d_non_maxplan_amt	pbp_d_non_maxplan_per	pbp_d_non_maxplan_nm_yn	pbp_d_non_maxplan_nm_cats	pbp_d_mplusc_premium	pbp_d_mplusc_bonly_premium	pbp_d_mco_pay_reduct_yn	pbp_d_mco_pay_reduct_amt	pbp_d_mmp_nm_yn	pbp_d_mmp_medcaid_bendesc_cats	pbp_d_mmp_plancov_bendesc_cats	pbp_d_balbill_yn	pbp_d_balbill_prov_cats	pbp_d_balbill_min_pct	pbp_d_balbill_max_pct	pbp_d_msa_ded_amt	pbp_d_msa_annual_amt	pbp_d_rics_yn	pbp_d_rics_cnt	pbp_d_rics_cats_ehc_1	pbp_d_rics_mc_cats_1	pbp_d_rics_nmc_cats_1	pbp_d_rics_max_bene_amt_1	pbp_d_rics_period_1	pbp_d_rics_app_ded_yn_1	pbp_d_rics_mod_1	pbp_d_rics_cats_ehc_2	pbp_d_rics_mc_cats_2	pbp_d_rics_nmc_cats_2	pbp_d_rics_max_bene_amt_2	pbp_d_rics_period_2	pbp_d_rics_app_ded_yn_2	pbp_d_rics_mod_2	pbp_d_rics_cats_ehc_3	pbp_d_rics_mc_cats_3	pbp_d_rics_nmc_cats_3	pbp_d_rics_max_bene_amt_3	pbp_d_rics_period_3	pbp_d_rics_app_ded_yn_3	pbp_d_rics_mod_3	pbp_d_combo_supp_ben_yn	pbp_d_combo_num_grps	pbp_d_combo_nmc_cats_1	pbp_d_combo_max_plan_ben_yn_1	pbp_d_combo_max_plan_ben_amt_1	pbp_d_combo_enrollee_lim_yn_1	pbp_d_combo_nmc_cats_2	pbp_d_combo_max_plan_ben_yn_2	pbp_d_combo_max_plan_ben_amt_2	pbp_d_combo_enrollee_lim_yn_2	pbp_d_combo_nmc_cats_3	pbp_d_combo_max_plan_ben_yn_3	pbp_d_combo_max_plan_ben_amt_3	pbp_d_combo_enrollee_lim_yn_3
H3219	002	0	1	04	01	H3219_002_0	2	2																																																																											2																																																														1	2	5000.00	11	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		8000.00	1111	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													33.30		2											2																							2													
H3219	003	0	1	04	01	H3219_003_0	2	2																																																																											2																																																														1	2	4000.00	11	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		7000.00	1111	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													85.90		2											2																							2													
H3219	004	0	1	04	01	H3219_004_0	2	2																																																																											2																																																														1	2	3500.00	11	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		5500.00	1111	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													141.20		2											2																							2													
H3219	005	0	1	04	01	H3219_005_0	1	2																																																																											2																																																														1	2	5900.00	11	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		10000.00	1111	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;7b;9d;13a;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3219	801	0	1	04	01	H3219_801_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				1	2	11300.00	01	1											2															2																																															
H3219	802	0	1	04	01	H3219_802_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				1	2	11300.00	01	1											2															2																																															
H3237	001	0	1	48	05	H3237_001_0	3																																																																																																						2																																				2																																			2															2		1	1a1;1a2;1b2;2-1;2-2;6-1;6-2;6-3;7c;7i1;9d;10b1;11a1;13a;13h2;13h5;13h6;13h12;13h14;13h15;13h16;13h17;13h18;13h19;13h20;13h22;13h23;13h24;14c1;14c2;14c7;17a1;17b1;17b2;18b1;	4c1;4c2;4c3;7f;13b;13c;14c4;17b1;17b2;							2																							2													
H3237	002	0	1	48	05	H3237_002_0	3																																																																																																						2																																				2																																			2															2		1	1a1;1a2;1b2;2-1;2-2;6-1;6-2;6-3;7c;7i1;9d;10b1;11a1;13a;13h2;13h5;13h6;13h12;13h14;13h15;13h16;13h17;13h18;13h19;13h20;13h22;13h23;13h24;14c1;14c2;14c7;17a1;17b1;17b2;18b1;	14c4;							2																							2													
H3239	001	0	1	01	01	H3239_001_0	10																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3239	002	0	1	01	01	H3239_002_0	2																																																																																																						2																																				1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3239	003	0	1	01	01	H3239_003_0	2																																																																																																						2																																				1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3239	005	0	1	01	01	H3239_005_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3239	006	0	1	01	01	H3239_006_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3239	007	0	1	01	01	H3239_007_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	1a;4c;7f;9d;14b;14c1;14c3;14c4;14c7;14c8;14c11;18a;																												2													0.00		2											2																							2													
H3240	013	0	1	01	01	H3240_013_0	6																																																																																																						2																																				1	2	6700.00	01	1																															2													0.00		2											2																							2													
H3240	017	0	1	02	01	H3240_017_0	5																																																																																																						2								2												2																1	2	7550.00	01	1				1	2	11300.00	0101	1				1				2															2													0.00		2											2																							1	1	10b1;13c;14c4;14c8;14c19;14c21;19b;	2		1								
H3240	021	0	1	01	01	H3240_021_0	6																																																																																																						2																																				1	2	7550.00	01	1																															2													0.00		2											2																							2													
H3240	022	0	1	01	01	H3240_022_0	6																																																																																																						2																																				1	2	6950.00	01	1																															2													0.00		2											2																							2													
H3240	024	0	1	02	01	H3240_024_0	6																																																																																																						2								2												2																1	2	7550.00	01	1				1	2	11300.00	0101	1				1				2															2													0.00		2											2																							2													
H3251	002	0	1	01	01	H3251_002_0	5																																																																																																						2																																				1	2	4500.00	01	1																															2													0.00		2											2																							2													
H3251	029	0	1	01	01	H3251_029_0	6																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9b;9c;9d;11a;11b;11c;12;14d;14e1;14e2;14e3;15;16b;17a;17b;18a;																															1	2	7550.00	01	1																															2													0.00		2											2																							2													
H3251	804	0	1	01	01	H3251_804_0	4																																																																																																						1	1		01	2	3-1;3-2;3-3;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;																															1	2	7550.00	01	1																															2															2																																															
H3256	001	0	1	04	01	H3256_001_0	2	1	4	198.00		2	010	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;15;16b;17a;17b;18a;					2																																																															2																																																														1	2	7550.00	11	1		2	4c;	1		11300.00	1111	1		2	4c;	1		2	4c;	2															2													0.00		2											2																							2													
H3259	001	0	1	01	01	H3259_001_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7j;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;																															1	2	6700.00	01	1																															2													0.00		2											2																							2													
H3259	002	0	1	01	01	H3259_002_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7j;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;																															1	2	6700.00	01	1																															2													0.00		2											2																							2													
H3276	001	0	1	01	01	H3276_001_0	8																																																																																																						1	1		01	2	7b;7d;7f;7g;8b1;8b2;8b3;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;																															1	2	7550.00	01	1																															2													0.00		2											2																							2													
H3276	002	0	1	01	01	H3276_002_0	8																																																																																																						1	1		01	2	7b;7d;7f;7g;8b1;8b2;8b3;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;																															1	2	7550.00	01	1																															2													0.00		2											2																							2													
H3281	001	0	1	04	01	H3281_001_0	4	2																																																																											2																																																														1	2	5800.00	01	1				1		10000.00	0101	1				1				2															2													0.00		2											2																							1	1	13b;16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;	1	1000.00	2								
H3281	003	0	1	04	01	H3281_003_0	4	2																																																																											2																																																														1	2	5400.00	01	1				1		10000.00	0101	1				1				2															2													0.00		2											2																							2													
H3281	005	0	1	04	01	H3281_005_0	4	2																																																																											2																																																														1	2	5500.00	01	1				1		10000.00	0101	1				1				2															2													0.00		1	80.00										2																							2													
H3281	007	0	1	04	01	H3281_007_0	4	2																																																																											2																																																														1	2	5500.00	01	1				1		10000.00	0101	1				1				2															2													0.00		1	80.00										2																							2													
H3281	009	0	1	04	01	H3281_009_0	4	2																																																																											2																																																														1	2	6700.00	01	1				1		10000.00	0101	1				1				2															2													0.00		1	50.00										2																							2													
H3281	010	0	1	04	01	H3281_010_0	4	2																																																																											2																																																														1	2	6700.00	01	1				1		10000.00	0101	1				1				2															2													0.00		1	80.00										2																							2													
H3281	011	0	1	04	01	H3281_011_0	5	2																																																																											2																																																														1	2	5900.00	01	1				1		10000.00	0101	1				1				2															2													0.00		1	50.00										2																							2													
H3288	001	0	1	04	01	H3288_001_0	5	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	002	0	1	04	01	H3288_002_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	003	0	1	04	01	H3288_003_0	3	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	004	0	1	04	01	H3288_004_0	3	2																																																																											2																																																														1	2	6500.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	005	0	1	04	01	H3288_005_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	006	0	1	04	01	H3288_006_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	007	0	1	04	01	H3288_007_0	2	2																																																																											2																																																														1	2	5000.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	008	0	1	04	01	H3288_008_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	009	0	1	04	01	H3288_009_0	2	2																																																																											2																																																														1	2	6000.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	010	0	1	04	01	H3288_010_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		1	105.00										2																							2													
H3288	011	0	1	04	01	H3288_011_0	3	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	012	0	1	04	01	H3288_012_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		1	79.00										2																							2													
H3288	013	0	1	04	01	H3288_013_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		1	50.00										2																							2													
H3288	015	0	1	04	01	H3288_015_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		1	50.00										2																							2													
H3288	016	0	1	04	01	H3288_016_0	2	2																																																																											2																																																														1	2	6900.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	017	0	1	04	01	H3288_017_0	3	2																																																																											2																																																														1	2	6500.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	018	0	1	04	01	H3288_018_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		2											2																							2													
H3288	019	0	1	04	01	H3288_019_0	2	2																																																																											2																																																														1	2	6500.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	020	0	1	04	01	H3288_020_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	021	0	1	04	01	H3288_021_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	022	0	1	04	01	H3288_022_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;18a;	2															2													0.00		1	45.00										2																							2													
H3288	023	0	1	04	01	H3288_023_0	2	2																																																																											2																																																														1	2	7000.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	024	0	1	04	01	H3288_024_0	2	2																																																																											2																																																														1	2	6900.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	025	0	1	04	01	H3288_025_0	2	2																																																																											2																																																														1	2	7550.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
H3288	026	0	1	04	01	H3288_026_0	2	2																																																																											2																																																														1	2	6900.00	11	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		11300.00	1111	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	1		2	1a;4c;9d;14b;14c1;14c3;14c4;14c7;17a;18a;	2															2													0.00		2											2																							2													
